Card 180: 55 98 13 45 33 91 88  4 49 37 | 18 44 64 83 56 79 81 26 78 54 72 75 11 70 66 57 73 61 62 34 19 95 93 94 76
Card 181: 94 47 65 55  8 45  1 67 71 25 | 99 34 43 64 36 50  6 51 27 59 37 40  3 98 72 78 38 74 82 46 85 90 48 32 84
Card 182: 78 75 63 31 30 70 84 50 28 19 | 61 18 58 87 77 48 71 50 91 92 60 86 73 94 85 57 97 15  1 25 74 67 11 68 47
Card 183: 94 27 68 41  8 72 48 85 97 49 | 81 35 90 69 76 18 53  1 59 25 88 31  4 93 84 32  9 55 66 50 22 62 43 60 17
Card 184: 40 31 56 54 59 98 93 81 24 44 | 62 42 93 56 99 10 81 59 37  6 41 66 44 72 31 30 20 54 51 24 27 83 40 73 98
Card 185: 38 73 79 48  3 46 99 93 50 24 | 65 34 40  2 20 92 10 32 67 57 22 47 96 11  7 31 87  6 28 95 77 25 58 29 27
Card 186: 47 65 99 98 90 68 13 49 51 10 | 90 82 27 68 84 83 57 50 18  5 49 65 85 10 46 13 21 81 73 51 71 47 98 88 99
Card 187: 25 56 18 15 59 47 20 86 50 83 | 25 57 83 36 56 87 50 34  9 70  4 64 77 45 92 13 20 47 48 15 97 18 86 28 59
Card 188: 99 16 44  2 85 17 71 45 49 11 | 94 13 45 36 77 89 26  6 39 27 84  1 80 21 73 41 33 90 46 72 65 96 34 71 83
Card 189: 34 24 76 68 47 19 85 15 50 46 | 43 67  4 44 14 34 19 61 47 68 50 46 99 94 16 76 15 28 36 27 52 85 88 24 89
Card 190: 56 20 43 86  2 88 87 30 14  4 | 43 14 19 92  3 23 87 74 50 97  2 88 18 80 20 86 36 41 95 27 57 98 49 30 26
Card 191: 47  2 18 84 91 66 24  6 42 56 | 12 93  7 50 42 45  2 91 66  4 32 47 19 56 49 18 15 24 44 84 97  6 16 31 25
Card 192: 42 88 68 56 93 48  9 52 20 70 | 30 93 42  4 68 70 36 56  9 15 88 98 64 67 33 91 20 61 50 27 13 94 52 48 85
Card 193: 46 57 19 40  9  7 47 33 86 11 | 65 54 38 43 82 55 79 51 77 73 74 97 75 96  6 47 62 88 92 18 84 48 41 29 52
Card 194: 58 23 35 79 82 72 44 93 12 43 | 43 60  2 24 77 48 61 25 44 75 35 12 93 51 36 72  6 31 29 50 37 80 19 14 87
Card 195: 15 77 78 50 36 83 68 52 86 26 | 16 72 67 88 14 81 34 24 71 32 91 77 90  1 98 95  7 28 49 84 86 20 44 73 56
Card 196: 25  3 32 15  1 56 27 51 82 81 | 87 79 15 11 98 54 56 88 18 92 69 25 66 27 60 58 44  1 51  3 32 81 12 72 41
Card 197:  3 99 81  8 93 28 76  7 27 48 | 78 98 85  5 93 77 72 62 69 82 50  9 35 74 18 10 33 67 90 31 79 84 58 29 17
Card 198: 26 81 19 24 59 82  8 95 86 17 | 13 22 10 96 19 20 88  3 90 78 24  9 50 34  6 94  7 60 44 76 31 81 26 33 43
Card 199: 77 91 58 16 47 94 23 30 88  5 | 38 66 12 25 95 67 72 89 36 45 63 15 54 98 74 57 32 39 59 28  7 62 82 13 26
Card 200: 82 47 52 12 83  4 26 93 33  9 | 31 30 91  2  6 27 28  1 81  8 75 92 56 57 41 24 72 85 53 74 59 11 66 32 54
Card 201:  4 13 26 57 84 17 63 10 98 56 | 72 85 68 47 44 60 54 34 38 16  8 11 23 84 32 18 69 13 26 35  9 73 43 15 89
Card 202: 11  9  1 42 71 78 97 89  8 10 | 33 17 81 48 60 96 69 37 12 46 73  4 76 54 86 91 28  5 51 98 99 84 13 85 32
Card 203: 37 80  7 87 79 60  6 49 16 12 | 23 34 15 46 38 20 27 45 33 97 37 14 68 83 49 79 43 70 57 60 11 63 24 35 73
Card 204: 84 24 48 76  7 18 77 37 69  5 | 88 39 92 94 34 37 11 40 85 35  2 81 73 58 42 66 83  9 56 12 14 51 62 20  7
Card 205:  5 84  4  6 95 77 59 67 74 35 | 58 47 29 34 79 86 35 89 71 96 27 64 90 48 37 78  1 39 46 21 98 91 43  8 56
Card 206: 56 21 34 13  1 17 99 11 76 60 | 36 24 83 31 50 19 82 32 61  9 98 71 79 39 97 37 29 13 27 10 52 22 41 40 59
Card 207: 62  7 22 90 51 96 12 13 36 52 | 48 37 70 24 73 51 83  3  5 77 29 87 23 18 26 76 19 97 20 86 84 14 63 33 21
Card 208: 40 42  5 91 29 59 70 49 23 94 | 82 81 30 61 64 65 19  9 67 75 92 16 26 52 73 43 55 35 17 93 39 90 74 53 51
